Current_connection,City,Region,Nationality,Gender,Exact_Age,Connection,Segment,Performance,Preference,TRIM_Index,Communication,Proposition,Sales_Experience,Opt_inout,Network_Satisfaction,Customer_Support,Billing_Payment,Website_performance,Mobileapp_satisfaction,Performance_SNS_Promotions
Mobily,AD DAMMAM,Eastern,Nationals,Female,27,Prepaid,LV,3,2,25,10,10,,10,7,,10,10,10,
Mobily,AL KHUBAR,Eastern,Nationals,Male,40,Postpaid,MV,3,3,50,0,0,,10,0,,2,5,5,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Female,31,Prepaid,VLV,5,5,150,10,10,,10,10,,10,,,
Mobily,JEDDAH,Western,Nationals,Male,47,Prepaid,VHV,4,4,100,10,10,,10,10,,10,,,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Female,26,Prepaid,VLV,5,5,150,5,10,,10,9,,10,8,,
Mobily,Other,Others,Nationals,Female,24,Postpaid,HV,3,3,50,2,2,,6,5,4,5,6,3,
Mobily,MAKKAH AL MUKARRAMAH,Western,Expat Arabs,Male,55,Postpaid,HV,3,4,75,8,10,,10,8,10,6,,10,
Mobily,AR RIYADH,Central,Expat Arabs,Male,41,Prepaid,VLV,5,3,100,9,10,,9,10,,10,,,
Mobily,Other,Others,Expat Arabs,Male,38,Prepaid,LV,1,4,25,10,9,,10,10,10,10,5,,
Mobily,JEDDAH,Western,Expat Arabs,Male,22,Prepaid,LV,5,5,150,10,10,,10,10,,10,10,10,10
Mobily,AR RIYADH,Central,Expat Asians,Male,40,Postpaid,MV,4,3,75,6,10,,10,10,,10,8,8,
Mobily,AR RIYADH,Central,Nationals,Male,20,Postpaid,VHV,4,4,100,5,10,,9,9,,6,8,10,
Mobily,AD DAMMAM,Eastern,Expat Arabs,Female,39,Prepaid,VLV,3,4,75,10,10,,8,10,,10,,,
Mobily,AL QATIF,Eastern,Nationals,Male,37,Postpaid,HV,5,5,150,9,10,,10,10,10,9,,10,
Mobily,Other,Others,Nationals,Female,22,Prepaid,VLV,5,4,125,10,10,,9,10,,5,,,
Mobily,JEDDAH,Western,Nationals,Male,30,Postpaid,VHV,1,3,0,10,5,,10,7,10,8,,,
Mobily,Other,Others,Nationals,Male,70,Postpaid,VLV,4,,50,8,5,,4,5,,2,,,
Mobily,BURAYDAH,Central,Expat Arabs,Male,34,Prepaid,VLV,5,3,100,10,10,,10,10,,10,,,
Mobily,TABUK,Northern,Nationals,Male,38,Prepaid,VLV,5,4,125,10,9,,10,10,,10,,,
Mobily,JEDDAH,Western,Expat Arabs,Male,24,Postpaid,LV,5,5,150,9,8,,10,10,10,7,,,
Mobily,AR RIYADH,Central,Nationals,Male,35,Prepaid,LV,2,4,50,2,1,,0,8,9,5,3,10,6
Mobily,Other,Others,Nationals,Male,35,Prepaid,VLV,3,5,100,3,0,,10,4,,,,,
Mobily,AL KHUBAR,Eastern,Nationals,Male,32,Postpaid,VHV,5,5,150,7,10,,10,10,,10,10,10,10
Mobily,AR RIYADH,Central,Nationals,Female,25,Prepaid,VLV,5,5,150,10,9,,10,10,,8,,10,
Mobily,Other,Others,Nationals,Male,27,Postpaid,MV,4,1,25,0,10,,10,10,10,10,,10,
Mobily,MAKKAH AL MUKARRAMAH,Western,Expat Arabs,Female,23,Postpaid,VLV,5,5,150,7,10,,10,10,,10,8,10,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Female,28,Prepaid,VLV,4,2,50,0,0,,4,6,,8,,,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,19,Prepaid,LV,5,5,150,10,10,,9,10,,10,,,10
Mobily,Other,Others,Nationals,Male,22,Prepaid,VLV,4,5,125,,10,,10,10,,10,,,
Mobily,AT TAIF,Western,Nationals,Male,19,Prepaid,VLV,5,5,150,10,10,10,10,8,8,10,,,
Mobily,AR RIYADH,Central,Expat Arabs,Female,34,Prepaid,VLV,4,4,100,8,10,,9,8,,9,,8,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,45,Prepaid,VLV,3,2,25,8,5,,5,8,,5,,,
Mobily,AL QATIF,Eastern,Nationals,Female,40,Prepaid,VLV,4,2,50,,9,,9,7,,10,,,
Mobily,JEDDAH,Western,Expat Asians,Male,32,Postpaid,MV,5,4,125,10,9,,10,9,,9,,,
Mobily,AL HUFUF,Eastern,Nationals,Male,27,Prepaid,VLV,5,5,150,10,10,,10,10,,10,,8,
Mobily,AT TAIF,Western,Nationals,Male,23,Postpaid,MV,5,5,150,10,10,10,10,10,10,10,10,10,10
Mobily,AT TAIF,Western,Nationals,Male,24,Postpaid,VHV,4,5,125,10,10,,10,10,10,10,,,
Mobily,Other,Others,Nationals,Male,25,Postpaid,VHV,3,2,25,8,9,,6,5,,5,5,,
Mobily,Other,Others,Nationals,Female,30,Postpaid,LV,5,5,150,9,10,,10,10,10,10,,,
Mobily,JEDDAH,Western,Nationals,Female,27,Prepaid,VLV,5,5,150,10,10,,10,10,,10,,,
Mobily,AT TAIF,Western,Nationals,Female,25,Prepaid,MV,3,5,100,7,10,,9,5,,8,10,10,
Mobily,Other,Others,Nationals,Male,27,Postpaid,MV,5,5,150,10,10,,10,10,,10,,10,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Female,33,Prepaid,LV,4,1,25,7,10,,8,8,,8,8,8,
Mobily,AR RIYADH,Central,Expat Asians,Male,39,Postpaid,LV,5,4,125,10,10,,10,10,,10,8,,
Mobily,AD DAMMAM,Eastern,Nationals,Male,27,Prepaid,HV,2,1,-25,8,7,,7,8,5,3,,,
Mobily,JIZAN,South,Expat Arabs,Male,18,Prepaid,LV,5,5,150,5,10,,8,10,,5,,,
Mobily,Other,Others,Nationals,Female,17,Prepaid,VLV,3,2,25,8,10,,8,8,,6,,,7
Mobily,AR RIYADH,Central,Nationals,Female,50,Prepaid,VLV,4,3,75,8,10,,10,5,,,,,
Mobily,Other,Others,Nationals,Male,26,Prepaid,LV,3,2,25,6,8,,8,5,,5,8,6,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Male,39,Postpaid,VHV,3,2,25,,3,,4,3,10,7,5,8,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,28,Postpaid,MV,2,2,0,8,4,,8,0,8,4,6,,3
Mobily,Other,Others,Nationals,Male,27,Prepaid,VLV,4,5,125,7,10,,9,8,9,6,,,10
Mobily,JEDDAH,Western,Expat Asians,Male,40,Postpaid,VLV,4,4,100,8,8,,10,8,8,8,10,,8
Mobily,AR RIYADH,Central,Expat Asians,Male,60,Postpaid,LV,4,3,75,7,7,,8,7,,8,8,8,7
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Male,45,Postpaid,VHV,5,5,150,10,10,,10,9,,9,,10,
Mobily,Other,Others,Expat Asians,Male,27,Postpaid,VHV,5,4,125,10,10,,10,9,,10,8,10,10
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Male,30,Postpaid,HV,5,5,150,,8,,10,10,10,10,,10,
Mobily,AL JUBAIL,Eastern,Expat Asians,Male,35,Postpaid,MV,4,4,100,7,5,,9,8,9,8,,9,
Mobily,AD DAMMAM,Eastern,Expat Asians,Male,31,Postpaid,MV,3,5,100,,,,,8,,8,,,
Mobily,AR RIYADH,Central,Nationals,Male,40,Postpaid,MV,3,4,75,3,5,,10,2,,0,,8,
Mobily,AL QATIF,Eastern,Nationals,Male,50,Prepaid,VLV,3,2,25,8,5,,3,3,10,7,6,,
Mobily,ABHA,South,Expat Asians,Male,45,Postpaid,VLV,4,3,75,9,9,,10,9,,7,,,
Mobily,AD DAMMAM,Eastern,Nationals,Male,48,Prepaid,VLV,4,4,100,10,8,,9,7,9,7,,,8
Mobily,AL JUBAIL,Eastern,Expat Asians,Male,27,Postpaid,LV,4,3,75,8,9,,8,9,,8,8,,7
Mobily,AR RIYADH,Central,Expat Asians,Male,50,Postpaid,VHV,3,3,50,6,7,,7,8,,7,,9,
Mobily,AD DAMMAM,Eastern,Expat Asians,Male,40,Postpaid,HV,4,5,125,10,10,,,8,,10,,10,
Mobily,AR RIYADH,Central,Expat Asians,Male,29,Postpaid,MV,5,4,125,9,8,,8,9,,10,8,10,
Mobily,AD DAMMAM,Eastern,Expat Asians,Male,30,Postpaid,MV,4,,50,,9,,8,8,8,9,,9,
Mobily,JEDDAH,Western,Expat Asians,Male,37,Postpaid,HV,4,1,25,7,6,,5,7,7,7,6,5,
Mobily,AD DAMMAM,Eastern,Expat Asians,Male,31,Postpaid,VHV,4,4,100,7,7,,8,5,7,8,,5,
Mobily,Other,Others,Nationals,Male,22,Prepaid,MV,5,5,150,,10,,10,8,10,8,,,
Mobily,AR RIYADH,Central,Expat Asians,Male,43,Postpaid,LV,4,4,100,8,9,,9,10,10,10,9,9,
Mobily,AL JUBAIL,Eastern,Expat Asians,Male,46,Postpaid,VHV,4,3,75,9,8,,8,8,,8,7,5,5
Mobily,AL KHUBAR,Eastern,Expat Asians,Male,42,Postpaid,VHV,4,3,75,10,9,,8,9,9,9,10,9,8
Mobily,AL KHAFJI,Eastern,Expat Arabs,Male,42,Postpaid,LV,4,5,125,10,10,10,10,3,5,8,10,10,
Mobily,AR RIYADH,Central,Expat Asians,Male,51,Postpaid,VHV,4,4,100,7,,,,7,10,3,,8,
Mobily,ADH DHAHRAN,Eastern,Expat Asians,Male,44,Postpaid,MV,5,5,150,7,8,,10,10,,10,7,10,5
Mobily,AD DAMMAM,Eastern,Expat Asians,Male,48,Postpaid,MV,5,5,150,10,10,,10,9,,10,10,10,10
Mobily,AD DAMMAM,Eastern,Nationals,Male,31,Postpaid,LV,5,4,125,10,10,,10,10,,10,,,
Mobily,AR RIYADH,Central,Expat Asians,Male,32,Postpaid,VHV,5,5,150,10,10,,10,10,,10,,,
Mobily,ASH SHAFA,Western,Expat Arabs,Male,35,Postpaid,VHV,5,5,150,10,10,,10,10,,10,,10,
Mobily,AR RIYADH,Central,Nationals,Female,46,Postpaid,VHV,3,3,50,6,8,,7,6,,7,,,
Mobily,AR RIYADH,Central,Expat Asians,Male,25,Postpaid,LV,4,1,25,10,7,,8,8,5,10,7,,
Mobily,JEDDAH,Western,Expat Arabs,Male,16,Prepaid,VLV,2,2,0,10,10,,10,10,,10,,,
Mobily,AD DAMMAM,Eastern,Expat Asians,Male,68,Postpaid,HV,4,5,125,8,8,,7,8,,10,,,
Mobily,JEDDAH,Western,Nationals,Male,25,Prepaid,LV,4,4,100,5,5,,4,4,8,,,10,
Mobily,JEDDAH,Western,Expat Asians,Male,37,Postpaid,MV,3,2,25,10,10,,8,3,3,5,,,
Mobily,JEDDAH,Western,Expat Asians,Male,24,Prepaid,VLV,5,4,125,9,8,,,9,,9,,,
Mobily,Other,Others,Nationals,Male,36,Prepaid,VLV,2,3,25,6,7,,7,5,8,3,,,
Mobily,AR RIYADH,Central,Expat Asians,Male,28,Postpaid,HV,5,5,150,9,10,,10,10,,10,10,5,10
Mobily,AR RIYADH,Central,Expat Arabs,Male,31,Prepaid,LV,5,5,150,10,10,,10,10,10,10,,10,
Mobily,JEDDAH,Western,Expat Asians,Male,43,Prepaid,VLV,5,5,150,10,8,,10,10,,10,,,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Female,36,Prepaid,MV,5,5,150,9,1,,1,9,,10,,,
Mobily,AL KHUBAR,Eastern,Expat Asians,Male,37,Prepaid,VLV,2,4,50,7,9,,,8,10,10,9,,
Mobily,AL KHUBAR,Eastern,Expat Asians,Female,32,Prepaid,VLV,5,5,150,10,10,,,10,,10,,,
Mobily,JEDDAH,Western,Expat Asians,Male,44,Postpaid,VLV,2,2,0,3,2,,,5,,,5,,
Mobily,AR RIYADH,Central,Nationals,Male,43,Postpaid,HV,3,1,0,5,5,,6,6,10,0,,5,
Mobily,JEDDAH,Western,Expat Arabs,Male,34,Prepaid,MV,4,4,100,9,9,,10,9,9,9,10,9,
Mobily,AR RIYADH,Central,Expat Asians,Male,55,Postpaid,MV,4,4,100,9,8,,9,8,9,9,8,9,
Mobily,Other,Others,Nationals,Male,27,Postpaid,VHV,4,3,75,,4,,,6,,,,,
Mobily,Other,Others,Expat Arabs,Male,39,Prepaid,VLV,5,5,150,8,8,,9,9,,7,,,
Mobily,AR RIYADH,Central,Expat Asians,Male,46,Prepaid,VLV,5,5,150,10,10,,10,10,,10,,,
Mobily,AD DAMMAM,Eastern,Expat Asians,Male,42,Prepaid,VLV,3,,25,7,8,,,9,,9,,,
Mobily,AR RIYADH,Central,Expat Asians,Male,45,Prepaid,VLV,4,4,100,9,9,,10,9,9,9,8,,
Mobily,AR RIYADH,Central,Expat Asians,Male,41,Prepaid,VLV,3,3,50,7,6,,7,7,,7,,,6
Mobily,SAKAKA,Northern,Nationals,Female,35,Prepaid,VLV,1,2,-25,10,10,,10,0,,8,,,
Mobily,AR RIYADH,Central,Expat Asians,Male,55,Prepaid,VLV,5,5,150,10,9,,10,10,,10,10,10,10
Mobily,MAKKAH AL MUKARRAMAH,Western,Expat Asians,Male,37,Prepaid,LV,3,3,50,8,8,,8,8,8,8,8,8,
Mobily,AR RIYADH,Central,Expat Asians,Male,42,Postpaid,VLV,4,4,100,10,10,,10,7,,6,7,,
Mobily,AR RIYADH,Central,Expat Asians,Male,42,Prepaid,VLV,4,4,100,10,1,,5,10,,8,,,
Mobily,AD DAMMAM,Eastern,Expat Asians,Male,41,Prepaid,LV,4,3,75,8,10,,10,9,,10,,,
Mobily,AL KHUBAR,Eastern,Expat Asians,Male,51,Prepaid,VLV,4,5,125,7,8,,8,7,9,9,7,,
Mobily,JEDDAH,Western,Expat Asians,Male,31,Prepaid,VLV,3,4,75,8,6,,8,6,8,5,10,,8
Mobily,AR RIYADH,Central,Expat Arabs,Male,36,Prepaid,VLV,4,4,100,10,8,,9,9,,9,9,,
Mobily,AL JUBAIL,Eastern,Expat Asians,Male,40,Postpaid,VLV,4,4,100,7,8,,7,8,,8,7,,
Mobily,ABHA,South,Nationals,Male,25,Prepaid,VLV,5,5,150,10,10,,10,10,,10,10,,10
Mobily,AR'AR,Northern,Expat Arabs,Male,50,Prepaid,LV,4,4,100,7,8,,9,9,,9,8,7,
Mobily,AR RIYADH,Central,Expat Arabs,Male,47,Prepaid,VLV,5,5,150,10,10,,10,10,10,10,10,10,10
Mobily,KHAMIS MUSHAYT,South,Nationals,Male,25,Postpaid,MV,5,,75,10,10,,10,10,,10,,,
Mobily,ABHA,South,Nationals,Male,26,Prepaid,MV,4,4,100,10,9,,10,7,10,8,10,10,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Female,28,Prepaid,MV,5,2,75,10,10,,10,10,10,10,,,10
Mobily,BURAYDAH,Central,Nationals,Male,60,Prepaid,MV,2,4,50,10,,,10,8,10,7,,,
Mobily,AD DAMMAM,Eastern,Expat Arabs,Male,27,Postpaid,VLV,5,5,150,10,10,,10,10,,10,10,10,
Mobily,AL KHUBAR,Eastern,Nationals,Male,30,Postpaid,VLV,1,1,-50,0,,,5,0,10,0,,5,
Mobily,JEDDAH,Western,Nationals,Female,35,Prepaid,LV,5,5,150,7,10,,10,10,10,10,10,10,6
Mobily,KHAMIS MUSHAYT,South,Nationals,Male,35,Prepaid,MV,5,5,150,8,10,,7,9,,7,7,8,
Mobily,KHAMIS MUSHAYT,South,Nationals,Female,25,Postpaid,MV,5,3,100,10,10,,10,10,,10,,,
Mobily,TABUK,Northern,Nationals,Female,25,Prepaid,LV,2,3,25,10,10,,10,10,,10,,10,
Mobily,Other,Others,Expat Arabs,Male,40,Prepaid,MV,4,4,100,10,10,,10,10,,9,10,10,
Mobily,AL KHUBAR,Eastern,Nationals,Male,28,Prepaid,MV,3,3,50,3,8,,10,9,,10,10,,
Mobily,AD DAMMAM,Eastern,Nationals,Male,35,Postpaid,VHV,2,3,25,0,5,0,5,8,5,0,10,10,
Mobily,AL QATIF,Eastern,Nationals,Female,42,Postpaid,VLV,3,2,25,6,10,,5,7,,4,1,,4
Mobily,Other,Others,Nationals,Female,21,Postpaid,LV,4,5,125,8,8,,9,10,,8,,,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Female,30,Postpaid,VHV,5,1,50,10,10,,10,6,10,10,,,
Mobily,JEDDAH,Western,Nationals,Male,28,Prepaid,VLV,3,3,50,6,8,,9,8,9,8,8,9,
Mobily,JIZAN,South,Nationals,Female,19,Prepaid,LV,3,4,75,9,8,,6,9,,4,,,
Mobily,YANBU AN NAKHL,Northern,Nationals,Male,20,Postpaid,MV,5,4,125,10,10,,6,7,,10,8,10,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Male,32,Prepaid,VLV,4,2,50,3,5,,1,5,,6,,,
Mobily,BURAYDAH,Central,Nationals,Male,24,Prepaid,LV,2,4,50,9,9,,8,7,,,,,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Female,36,Postpaid,VLV,5,4,125,8,,,10,10,,10,,,
Mobily,AD DAMMAM,Eastern,Nationals,Male,36,Postpaid,VHV,2,2,0,10,6,,6,5,8,8,8,9,8
Mobily,JEDDAH,Western,Expat Asians,Male,45,Prepaid,LV,4,4,100,7,9,,7,7,,7,7,,9
Mobily,Other,Others,Nationals,Male,20,Postpaid,VLV,5,4,125,9,10,,8,10,,8,7,8,
Mobily,Other,Others,Expat Asians,Male,44,Postpaid,MV,3,3,50,8,3,,3,3,3,3,,,
Mobily,AR RIYADH,Central,Expat Arabs,Male,23,Postpaid,HV,5,4,125,0,5,,10,10,10,10,10,10,
Mobily,AL KHARJ,Central,Nationals,Female,40,Postpaid,VLV,4,5,125,8,10,,10,10,,9,,,
Mobily,TABUK,Northern,Expat Arabs,Male,31,Postpaid,VLV,5,5,150,8,8,,10,7,10,10,,10,
Mobily,Other,Others,Nationals,Female,28,Prepaid,VLV,5,4,125,3,5,,7,6,,5,,,
Mobily,AL HUFUF,Eastern,Nationals,Male,30,Prepaid,VLV,4,4,100,9,10,,9,9,,8,,,
Mobily,AT TAIF,Western,Nationals,Male,27,Prepaid,LV,4,4,100,,9,,10,7,,1,,,
Mobily,JEDDAH,Western,Expat Asians,Male,51,Prepaid,VLV,5,5,150,10,10,,,10,,10,,,
Mobily,JEDDAH,Western,Nationals,Female,49,Prepaid,LV,5,5,150,10,10,,10,10,,10,10,10,
Mobily,AL JUBAIL,Eastern,Nationals,Male,29,Postpaid,VHV,2,1,-25,5,2,,2,6,,8,5,8,5
Mobily,AL KHUBAR,Eastern,Nationals,Male,60,Postpaid,VLV,3,3,50,8,8,,9,8,,8,,,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,17,Prepaid,VLV,4,4,100,7,6,,8,10,,9,,8,10
Mobily,JEDDAH,Western,Nationals,Male,30,Prepaid,VLV,4,2,50,5,8,,10,7,,9,,,
Mobily,HAIL,Northern,Nationals,Male,42,Postpaid,HV,3,2,25,10,9,,10,4,,10,10,10,
Mobily,AR RIYADH,Central,Expat Arabs,Male,36,Prepaid,VLV,5,4,125,10,10,,10,9,,10,,,10
Mobily,AR RIYADH,Central,Nationals,Female,25,Postpaid,MV,5,5,150,7,8,,10,9,,5,,,
Mobily,UNAYZAH,Central,Nationals,Female,27,Prepaid,LV,5,5,150,10,10,,10,10,,10,10,,
Mobily,AD DAMMAM,Eastern,Nationals,Male,30,Prepaid,VLV,4,4,100,10,5,,10,10,,10,,,
Mobily,YANBU AN NAKHL,Northern,Nationals,Male,22,Prepaid,VLV,3,3,50,5,10,,3,7,10,10,,,
Mobily,AD DAMMAM,Eastern,Nationals,Male,22,Postpaid,HV,5,5,150,10,10,,10,10,,10,10,10,
Mobily,Other,Others,Nationals,Male,25,Prepaid,VHV,4,4,100,7,10,,10,10,10,10,7,10,
Mobily,JEDDAH,Western,Nationals,Male,28,Prepaid,VLV,3,3,50,0,2,,4,6,8,5,5,5,1
Mobily,SAYHAT,Eastern,Nationals,Male,26,Prepaid,LV,3,1,0,0,5,,5,5,,5,,,
Mobily,JEDDAH,Western,Nationals,Male,40,Prepaid,VLV,5,3,100,10,6,,8,4,9,2,,10,
Mobily,BURAYDAH,Central,Expat Arabs,Male,39,Postpaid,MV,3,2,25,5,6,,5,6,,4,6,,
Mobily,Other,Others,Nationals,Male,42,Prepaid,VLV,2,2,0,5,10,,5,10,,10,,,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Male,37,Postpaid,LV,4,4,100,8,7,,5,8,,9,,,
Mobily,MAKKAH AL MUKARRAMAH,Western,Expat Arabs,Male,,Postpaid,MV,5,5,150,8,8,,10,10,10,9,10,10,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Male,25,Postpaid,LV,5,5,150,0,10,10,10,10,10,10,,,
Mobily,Other,Others,Expat Arabs,Male,34,Postpaid,LV,4,4,100,5,8,,7,8,9,8,,7,
Mobily,AD DAMMAM,Eastern,Nationals,Male,42,Postpaid,MV,2,3,25,0,0,,5,0,,5,,10,
Mobily,JEDDAH,Western,Nationals,Female,24,Prepaid,VLV,3,4,75,8,10,,6,8,,8,8,8,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,26,Postpaid,MV,3,2,25,8,5,,8,3,10,5,10,8,10
Mobily,AL HUFUF,Eastern,Nationals,Male,35,Prepaid,LV,4,4,100,8,9,,9,9,,9,9,9,9
Mobily,Other,Others,Nationals,Male,53,Prepaid,VLV,1,1,-50,5,10,,10,8,,1,6,,
Mobily,AD DAMMAM,Eastern,Nationals,Male,50,Postpaid,MV,4,3,75,8,7,,10,9,8,2,5,8,
Mobily,AR RIYADH,Central,Nationals,Male,39,Postpaid,VHV,2,2,0,6,8,,9,10,,6,7,,
Mobily,AR RIYADH,Central,Nationals,Female,33,Postpaid,VHV,4,4,100,10,10,,10,10,,10,10,10,
Mobily,JEDDAH,Western,Nationals,Female,37,Postpaid,MV,5,5,150,10,10,,10,7,,10,,10,10
Mobily,Other,Others,Nationals,Male,43,Postpaid,VLV,5,5,150,10,10,,10,10,,10,,,
Mobily,AT TAIF,Western,Nationals,Female,41,Prepaid,VHV,2,3,25,4,5,,7,5,,3,,,
Mobily,AD DAMMAM,Eastern,Expat Arabs,Male,30,Prepaid,HV,5,3,100,8,10,,10,10,,10,,,10
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Expat Arabs,Female,36,Prepaid,VLV,4,5,125,10,10,,10,10,10,10,,10,
Mobily,JEDDAH,Western,Expat Arabs,Male,55,Prepaid,LV,4,4,100,2,5,,7,9,,4,,,
Mobily,AR RIYADH,Central,Expat Arabs,Male,43,Prepaid,LV,3,2,25,5,6,,2,6,4,6,,,
Mobily,JIZAN,South,Nationals,Male,35,Prepaid,VLV,2,,0,3,0,,0,0,,2,,,
Mobily,Other,Others,Nationals,Female,20,Postpaid,LV,3,4,75,1,10,,10,9,,9,,,
Mobily,JEDDAH,Western,Nationals,Male,43,Prepaid,MV,5,4,125,10,9,10,10,10,10,10,,10,
Mobily,Other,Others,Nationals,Female,25,Prepaid,VLV,4,4,100,9,10,,8,9,,10,,,
Mobily,AR RIYADH,Central,Expat Asians,Male,46,Postpaid,MV,4,5,125,,,,9,10,,10,,,
Mobily,JEDDAH,Western,Expat Asians,Male,35,Postpaid,LV,4,4,100,6,7,,5,9,7,8,,9,
Mobily,AR RIYADH,Central,Nationals,Female,20,Postpaid,VLV,5,5,150,10,10,,10,10,,10,,10,10
Mobily,AR RIYADH,Central,Expat Arabs,Male,49,Postpaid,MV,5,5,150,,,,5,10,,10,5,7,
Mobily,Other,Others,Expat Arabs,Male,37,Prepaid,VLV,4,3,75,4,6,,6,8,,7,8,,
Mobily,JIZAN,South,Nationals,Male,52,Postpaid,VHV,3,2,25,6,5,,0,0,,4,7,1,
Mobily,Other,Others,Nationals,Male,21,Prepaid,VLV,3,2,25,7,0,,10,2,,6,,,
Mobily,Other,Others,Nationals,Male,28,Postpaid,VHV,2,2,0,2,4,,,0,,2,,,
Mobily,AR RIYADH,Central,Expat Arabs,Male,35,Postpaid,MV,3,4,75,7,9,,8,10,,9,,,
Mobily,Other,Others,Nationals,Female,30,Prepaid,MV,3,4,75,,5,,4,6,,0,8,,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,23,Postpaid,MV,3,3,50,2,2,,9,3,10,,8,7,
Mobily,AR RIYADH,Central,Expat Arabs,Male,29,Postpaid,VLV,3,2,25,4,6,,,5,,,,,
Mobily,Other,Others,Nationals,Female,20,Prepaid,LV,5,5,150,10,10,,10,10,,10,10,,
Mobily,Other,Others,Expat Arabs,Male,39,Prepaid,LV,5,1,50,9,8,,9,10,,8,,,
Mobily,Other,Others,Nationals,Male,24,Prepaid,LV,5,4,125,10,10,,9,10,9,10,2,10,
Mobily,JEDDAH,Western,Nationals,Female,29,Postpaid,VLV,3,2,25,9,8,,9,6,,10,,,
Mobily,AR RIYADH,Central,Nationals,Male,30,Prepaid,VLV,4,4,100,9,8,,9,7,10,9,,10,
Mobily,Other,Others,Nationals,Male,24,Postpaid,MV,4,2,50,5,6,5,4,4,10,6,,,
Mobily,AD DAMMAM,Eastern,Nationals,Male,29,Postpaid,MV,3,3,50,4,4,,6,3,,5,5,6,
Mobily,AR RIYADH,Central,Nationals,Male,36,Postpaid,VHV,5,2,75,10,5,,10,3,,10,,,5
Mobily,AD DAMMAM,Eastern,Expat Arabs,Male,65,Prepaid,VLV,2,1,-25,2,0,,,5,,,,,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Female,19,Prepaid,LV,5,4,125,3,7,,7,10,,10,,,
Mobily,Other,Others,Nationals,Male,37,Prepaid,VLV,4,5,125,7,7,,7,7,,,,,
Mobily,Other,Others,Nationals,Female,40,Prepaid,VLV,3,3,50,8,7,,8,8,,4,,,
Mobily,JEDDAH,Western,Nationals,Male,27,Postpaid,MV,1,1,-50,2,10,,10,0,10,0,1,4,10
Mobily,AT TAIF,Western,Nationals,Female,34,Prepaid,VLV,4,5,125,9,8,,6,8,,4,7,8,
Mobily,JEDDAH,Western,Expat Arabs,Male,35,Postpaid,VHV,4,3,75,7,7,,9,5,10,8,7,7,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,39,Prepaid,MV,5,5,150,10,10,,10,10,10,10,,,
Mobily,AR RIYADH,Central,Nationals,Male,35,Postpaid,VHV,4,3,75,10,8,,10,8,,10,,9,
Mobily,SAYHAT,Eastern,Nationals,Male,21,Prepaid,LV,3,5,100,,10,,10,8,,10,,,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Male,43,Postpaid,MV,2,4,50,10,5,,7,6,,8,,10,
Mobily,BURAYDAH,Central,Nationals,Male,40,Prepaid,LV,3,1,0,1,3,,3,3,,3,,,
Mobily,Other,Others,Nationals,Male,48,Prepaid,VLV,5,4,125,10,9,,10,10,,,,,
Mobily,AR RIYADH,Central,Nationals,Female,28,Postpaid,VLV,4,5,125,7,8,,10,10,,10,,8,
Mobily,AR RIYADH,Central,Nationals,Female,27,Prepaid,VLV,4,5,125,9,10,,10,10,,10,,,
Mobily,AR RIYADH,Central,Expat Arabs,Male,40,Postpaid,VHV,4,4,100,9,10,,10,7,,10,9,7,
Mobily,Other,Others,Nationals,Male,17,Prepaid,VLV,5,5,150,8,10,,10,10,,10,,,
Mobily,Other,Others,Nationals,Female,46,Postpaid,LV,5,4,125,10,10,,10,10,,10,,,
Mobily,JEDDAH,Western,Nationals,Male,70,Prepaid,VLV,5,4,125,3,6,,7,8,,10,,10,
Mobily,AD DAMMAM,Eastern,Expat Arabs,Male,25,Prepaid,VLV,5,5,150,5,10,,10,10,,5,,10,
Mobily,AT TAIF,Western,Nationals,Male,32,Prepaid,LV,5,5,150,10,10,,10,10,,10,10,10,
